SITE,COUNTRY,YEAR,YEARN,NH,HARVEST,HARVEST_DATE,PLOT,TREAT,REP,G1,G2,L1,L2,E,DENS,G1_Y,G2_Y,L1_Y,L2_Y,WEED_Y,HARV_YIELD
1,Belgium,2003,1,4,3,25/08/2003,46,2,1,0,1,0,0,0,Low,0,0.732567906,0,0,0.061269316,0.793837222
1,Belgium,2003,1,4,3,25/08/2003,47,2,1,0,0,1,0,0,Low,0,0,4.427653471,0,0,4.427653471
1,Belgium,2003,1,4,3,25/08/2003,48,2,1,0,0,0,1,0,Low,0,0,0,2.139886578,0.017643352,2.157529931
1,Belgium,2003,1,4,4,13/10/2003,31,2,1,0.7,0.1,0.1,0.1,0.64,High,0.643447678,0.159132221,0.691879223,0.359777196,0,1.854236318
1,Belgium,2003,1,4,4,13/10/2003,32,2,1,0.1,0.7,0.1,0.1,0.64,High,0.277272057,0.757876955,0.360453674,0.499089702,0,1.894692387
1,Belgium,2003,1,4,4,13/10/2003,33,2,1,0.1,0.1,0.7,0.1,0.64,High,0.213411487,0.071137162,0.493514065,1.035934929,0,1.813997643
1,Belgium,2003,1,4,4,13/10/2003,34,2,1,0.1,0.1,0.1,0.7,0.64,High,0.598999602,0.328483653,0.270515949,0.386451356,0,1.584450561
1,Belgium,2003,1,4,4,13/10/2003,35,2,1,0.25,0.25,0.25,0.25,1,High,0.312216194,0.323779757,0.821012956,0.265961943,0,1.722970851
1,Belgium,2003,1,4,4,13/10/2003,36,2,1,1,0,0,0,0,High,1.125286133,0,0,0,0.005384144,1.130670278
1,Belgium,2003,1,4,4,13/10/2003,37,2,1,0,1,0,0,0,High,0,1.378074243,0,0,0.00273971,1.380813953
1,Belgium,2003,1,4,4,13/10/2003,38,2,1,0,0,1,0,0,High,0,0,1.175124028,0,0,1.175124028
1,Belgium,2003,1,4,4,13/10/2003,39,2,1,0,0,0,1,0,High,0,0,0,1.072547796,0.016585791,1.089133587
1,Belgium,2003,1,4,4,13/10/2003,40,2,1,0.7,0.1,0.1,0.1,0.64,Low,0.649306998,0.131320517,0.539873234,0.437735055,0,1.758235804
1,Belgium,2003,1,4,4,13/10/2003,41,2,1,0.1,0.7,0.1,0.1,0.64,Low,0.151732824,0.64651377,0.547557581,0.310062726,0,1.6558669
1,Belgium,2003,1,4,4,13/10/2003,42,2,1,0.1,0.1,0.7,0.1,0.64,Low,0.275959264,0.181552148,0.987643683,0.043572515,0,1.48872761
1,Belgium,2003,1,4,4,13/10/2003,43,2,1,0.1,0.1,0.1,0.7,0.64,Low,0.211279942,0.33292597,0.384145349,0.653047094,0,1.581398355
1,Belgium,2003,1,4,4,13/10/2003,44,2,1,0.25,0.25,0.25,0.25,1,Low,0.425064403,0.231853311,0.614411274,0.282088195,0,1.553417183
1,Belgium,2003,1,4,4,13/10/2003,45,2,1,1,0,0,0,0,Low,1.271435976,0,0,0,0,1.271435976
1,Belgium,2003,1,4,4,13/10/2003,46,2,1,0,1,0,0,0,Low,0,1.309615485,0,0,0,1.309615485
1,Belgium,2003,1,4,4,13/10/2003,47,2,1,0,0,1,0,0,Low,0,0,1.13707099,0,0,1.13707099
1,Belgium,2003,1,4,4,13/10/2003,48,2,1,0,0,0,1,0,Low,0,0,0,1.012029281,0.001204797,1.013234078
1,Belgium,2004,2,3,1,24/05/2004,1,1,1,0.7,0.1,0.1,0.1,0.64,High,2.700240921,0.57362631,5.176627672,0.363763026,0,8.814257927
1,Belgium,2004,2,3,1,24/05/2004,2,1,1,0.1,0.7,0.1,0.1,0.64,High,2.596544708,3.718780133,2.618549324,0.121025389,0,9.054899554
1,Belgium,2004,2,3,1,24/05/2004,3,1,1,0.1,0.1,0.7,0.1,0.64,High,1.168389364,0.757627478,5.632001854,0.073024335,0.091280419,7.72232345
1,Belgium,2004,2,3,1,24/05/2004,4,1,1,0.1,0.1,0.1,0.7,0.64,High,2.033918044,5.084795111,1.016959022,0.776100306,0,8.911772484
1,Belgium,2004,2,3,1,24/05/2004,5,1,1,0.25,0.25,0.25,0.25,1,High,1.86973077,2.99840971,4.035882272,0.011400797,0.057003987,8.972427536
1,Belgium,2004,2,3,1,24/05/2004,6,1,1,0.4,0.4,0.1,0.1,0.88,High,2.683140761,3.577521014,2.683140761,0.100978416,0,9.044780951
1,Belgium,2004,2,3,1,24/05/2004,7,1,1,0.4,0.1,0.4,0.1,0.88,High,1.362185406,3.632494415,3.465208488,0.119489948,0,8.579378257
1,Belgium,2004,2,3,1,24/05/2004,8,1,1,0.4,0.1,0.1,0.4,0.88,High,3.156682595,1.755167916,3.641318512,0.419144577,0.013098268,8.985411869
1,Belgium,2004,2,3,1,24/05/2004,9,1,1,0.1,0.4,0.4,0.1,0.88,High,0.755791742,4.544197848,3.108193539,0.018894794,0,8.427077922
1,Belgium,2004,2,3,1,24/05/2004,10,1,1,0.1,0.4,0.1,0.4,0.88,High,1.649646086,4.488322793,2.056701614,0.257087702,0,8.451758196
1,Belgium,2004,2,3,1,24/05/2004,11,1,1,0.1,0.1,0.4,0.4,0.88,High,3.371044673,1.296555644,3.156831132,0.101469572,0,7.925901021
1,Belgium,2004,2,3,1,24/05/2004,12,1,1,1,0,0,0,0,High,4.798549716,0,0,0,0.281127155,5.079676871
1,Belgium,2004,2,3,1,24/05/2004,13,1,1,0,1,0,0,0,High,0,6.79519905,0,0,0,6.79519905
1,Belgium,2004,2,3,1,24/05/2004,14,1,1,0,0,1,0,0,High,0,0,7.107547389,0,0.311629397,7.419176786
1,Belgium,2004,2,3,1,24/05/2004,15,1,1,0,0,0,1,0,High,0,0,0,3.182043679,0.768664192,3.950707871
1,Belgium,2004,2,3,1,24/05/2004,16,1,1,0.7,0.1,0.1,0.1,0.64,Low,2.01403292,2.349705074,4.314008786,0.323239851,0.012432302,9.013418933
1,Belgium,2004,2,3,1,24/05/2004,17,1,1,0.1,0.7,0.1,0.1,0.64,Low,1.980823829,2.50459936,3.495011274,0.247602979,0,8.228037442
1,Belgium,2004,2,3,1,24/05/2004,18,1,1,0.1,0.1,0.7,0.1,0.64,Low,2.988966556,2.554758577,2.524464997,0.26254436,0.28274008,8.613474569
1,Belgium,2004,2,3,1,24/05/2004,19,1,1,0.1,0.1,0.1,0.7,0.64,Low,3.119550572,4.531945516,0.466704416,0.675493234,0,8.793693738
1,Belgium,2004,2,3,1,24/05/2004,20,1,1,0.25,0.25,0.25,0.25,1,Low,4.456571516,2.770301213,1.746494243,0.110410556,0,9.083777527
1,Belgium,2004,2,3,1,24/05/2004,21,1,1,0.4,0.4,0.1,0.1,0.88,Low,2.192185395,4.373931812,1.419701018,0.281852408,0,8.267670634
1,Belgium,2004,2,3,1,24/05/2004,22,1,1,0.4,0.1,0.4,0.1,0.88,Low,5.682827056,1.069708622,1.952218236,0.267427156,0,8.972181069
1,Belgium,2004,2,3,1,24/05/2004,23,1,1,0.4,0.1,0.1,0.4,0.88,Low,4.160796096,3.161608503,0.805315373,0.70092264,0,8.828642612
1,Belgium,2004,2,3,1,24/05/2004,24,1,1,0.1,0.4,0.4,0.1,0.88,Low,2.335786545,1.302133878,4.604452786,0.187936848,0,8.430310058
1,Belgium,2004,2,3,1,24/05/2004,25,1,1,0.1,0.4,0.1,0.4,0.88,Low,1.399635245,4.507082303,1.977466309,0.642034516,0,8.526218373
1,Belgium,2004,2,3,1,24/05/2004,26,1,1,0.1,0.1,0.4,0.4,0.88,Low,2.084365332,2.588371703,3.399907386,0.119594732,0.213562022,8.405801176
1,Belgium,2004,2,3,1,24/05/2004,27,1,1,1,0,0,0,0,Low,6.12398896,0,0,0,0.023065872,6.147054832
1,Belgium,2004,2,3,1,24/05/2004,28,1,1,0,1,0,0,0,Low,0,6.816583851,0,0,0,6.816583851
1,Belgium,2004,2,3,1,24/05/2004,29,1,1,0,0,1,0,0,Low,0,0,4.938731341,0,1.111799709,6.05053105
1,Belgium,2004,2,3,1,24/05/2004,30,1,1,0,0,0,1,0,Low,0,0,0,3.147729188,0.577312777,3.725041965
1,Belgium,2004,2,3,2,26/07/2004,1,1,1,0.7,0.1,0.1,0.1,0.64,High,1.276193901,0.611135107,5.644012462,0.134809215,0,7.666150685
1,Belgium,2004,2,3,2,26/07/2004,2,1,1,0.1,0.7,0.1,0.1,0.64,High,1.153594294,1.278984978,4.990549229,0.025078137,0,7.448206638
1,Belgium,2004,2,3,2,26/07/2004,3,1,1,0.1,0.1,0.7,0.1,0.64,High,1.412484256,0.649742758,6.309096345,0.004708281,0,8.37603164
1,Belgium,2004,2,3,2,26/07/2004,4,1,1,0.1,0.1,0.1,0.7,0.64,High,0.984095131,2.23356423,2.797483912,0.265373968,0,6.280517241
1,Belgium,2004,2,3,2,26/07/2004,5,1,1,0.25,0.25,0.25,0.25,1,High,1.23436437,1.627613196,4.740833069,0.005461789,0,7.608272425
1,Belgium,2004,2,3,2,26/07/2004,6,1,1,0.4,0.4,0.1,0.1,0.88,High,1.227471227,0.987964646,4.969761553,0.007484581,0,7.192682007
1,Belgium,2004,2,3,2,26/07/2004,7,1,1,0.4,0.1,0.4,0.1,0.88,High,0.47456257,2.177404731,5.3039346,0.006978861,0,7.962880762
1,Belgium,2004,2,3,2,26/07/2004,8,1,1,0.4,0.1,0.1,0.4,0.88,High,0.745564448,1.646454823,5.312146692,0.714499263,0,8.418665225
1,Belgium,2004,2,3,2,26/07/2004,9,1,1,0.1,0.4,0.4,0.1,0.88,High,1.119150126,1.523949108,5.964832056,0.005952926,0,8.613884216
1,Belgium,2004,2,3,2,26/07/2004,10,1,1,0.1,0.4,0.1,0.4,0.88,High,0.711062794,2.465017686,3.858700762,0.094808373,0,7.129589615
1,Belgium,2004,2,3,2,26/07/2004,11,1,1,0.1,0.1,0.4,0.4,0.88,High,0.89680318,0.926046762,5.546532713,0.087730746,0,7.457113402
1,Belgium,2004,2,3,2,26/07/2004,12,1,1,1,0,0,0,0,High,3.050511541,0,0,0,0.14770898,3.198220521
1,Belgium,2004,2,3,2,26/07/2004,13,1,1,0,1,0,0,0,High,0,3.379088069,0,0,0,3.379088069
1,Belgium,2004,2,3,2,26/07/2004,14,1,1,0,0,1,0,0,High,0,0,8.100568451,0,0,8.100568451
1,Belgium,2004,2,3,2,26/07/2004,15,1,1,0,0,0,1,0,High,0,0,0,3.135231671,0.583889299,3.719120971
1,Belgium,2004,2,3,2,26/07/2004,16,1,1,0.7,0.1,0.1,0.1,0.64,Low,0.923724243,1.440670837,5.220313151,0.004237267,0,7.588945498
1,Belgium,2004,2,3,2,26/07/2004,17,1,1,0.1,0.7,0.1,0.1,0.64,Low,1.273030574,1.918032732,3.42869568,0.220658633,0,6.840417619
1,Belgium,2004,2,3,2,26/07/2004,18,1,1,0.1,0.1,0.7,0.1,0.64,Low,1.275851429,0.520972667,6.241039906,0.063792571,0,8.101656572
1,Belgium,2004,2,3,2,26/07/2004,19,1,1,0.1,0.1,0.1,0.7,0.64,Low,1.573213391,2.261983433,2.575060725,0.054788526,0,6.465046075
1,Belgium,2004,2,3,2,26/07/2004,20,1,1,0.25,0.25,0.25,0.25,1,Low,0.680080187,1.410536684,5.180363892,0.05037631,0,7.321357072
1,Belgium,2004,2,3,2,26/07/2004,21,1,1,0.4,0.4,0.1,0.1,0.88,Low,2.943836282,1.233228713,3.202416496,0.159126286,0,7.538607777
1,Belgium,2004,2,3,2,26/07/2004,22,1,1,0.4,0.1,0.4,0.1,0.88,Low,2.419456717,1.458619839,4.352706822,0.023152696,0,8.253936074
1,Belgium,2004,2,3,2,26/07/2004,23,1,1,0.4,0.1,0.1,0.4,0.88,Low,3.834206935,0.503373536,2.538287831,0.42840301,0,7.304271312
1,Belgium,2004,2,3,2,26/07/2004,24,1,1,0.1,0.4,0.4,0.1,0.88,Low,0.949286984,1.34016986,5.383015603,0.005584041,0,7.678056488
1,Belgium,2004,2,3,2,26/07/2004,25,1,1,0.1,0.4,0.1,0.4,0.88,Low,1.380123723,0.885362388,4.409451894,0.121520328,0,6.796458333
1,Belgium,2004,2,3,2,26/07/2004,26,1,1,0.1,0.1,0.4,0.4,0.88,Low,0.194000127,1.766422204,5.39116141,0.398210786,0,7.749794527
1,Belgium,2004,2,3,2,26/07/2004,27,1,1,1,0,0,0,0,Low,3.265996676,0,0,0,0.004012281,3.270008957
1,Belgium,2004,2,3,2,26/07/2004,28,1,1,0,1,0,0,0,Low,0,3.248874637,0,0,0.004241351,3.253115987
1,Belgium,2004,2,3,2,26/07/2004,29,1,1,0,0,1,0,0,Low,0,0,7.612603489,0,0.105940804,7.718544293
1,Belgium,2004,2,3,2,26/07/2004,30,1,1,0,0,0,1,0,Low,0,0,0,2.862498512,0.053236739,2.915735251
1,Belgium,2004,2,3,3,28/09/2004,1,1,1,0.7,0.1,0.1,0.1,0.64,High,0.213791766,0.302257325,3.848251795,0.081093429,0,4.445394315
1,Belgium,2004,2,3,3,28/09/2004,2,1,1,0.1,0.7,0.1,0.1,0.64,High,0.004671457,1.887268519,2.821559865,0.186858269,0,4.900358111
1,Belgium,2004,2,3,3,28/09/2004,3,1,1,0.1,0.1,0.7,0.1,0.64,High,0.019038103,0.599700241,3.998001608,0.002379763,0,4.619119715
1,Belgium,2004,2,3,3,28/09/2004,4,1,1,0.1,0.1,0.1,0.7,0.64,High,0.63164671,1.804704887,1.521108405,0.915243193,0,4.872703195
1,Belgium,2004,2,3,3,28/09/2004,5,1,1,0.25,0.25,0.25,0.25,1,High,0.396081102,0.587733247,3.909703776,0.293866624,0,5.187384749
1,Belgium,2004,2,3,3,28/09/2004,6,1,1,0.4,0.4,0.1,0.1,0.88,High,0.16537574,0.700414897,3.638266271,0.029183954,0,4.533240861
1,Belgium,2004,2,3,3,28/09/2004,7,1,1,0.4,0.1,0.4,0.1,0.88,High,0.002635478,0.425077061,4.769364627,0.002635478,0,5.199712644
1,Belgium,2004,2,3,3,28/09/2004,8,1,1,0.4,0.1,0.1,0.4,0.88,High,0.00821282,0.607748695,4.089984459,0.002381718,0,4.708327691
1,Belgium,2004,2,3,3,28/09/2004,9,1,1,0.1,0.4,0.4,0.1,0.88,High,0.00280087,0.994791813,4.529683108,0.00280087,0,5.530076661
1,Belgium,2004,2,3,3,28/09/2004,10,1,1,0.1,0.4,0.1,0.4,0.88,High,0.062040142,1.251142868,3.743088581,0.010340024,0,5.066611616
1,Belgium,2004,2,3,3,28/09/2004,11,1,1,0.1,0.1,0.4,0.4,0.88,High,0.002552451,0.501982093,4.475297982,0.008508171,0,4.988340697
1,Belgium,2004,2,3,3,28/09/2004,12,1,1,1,0,0,0,0,High,1.551759748,0,0,0,0.478580109,2.030339857
1,Belgium,2004,2,3,3,28/09/2004,13,1,1,0,1,0,0,0,High,0,3.046863503,0,0,0.01012247,3.056985973
1,Belgium,2004,2,3,3,28/09/2004,14,1,1,0,0,1,0,0,High,0,0,4.492324634,0,0,4.492324634
1,Belgium,2004,2,3,3,28/09/2004,15,1,1,0,0,0,1,0,High,0,0,0,1.590693841,0,1.590693841
1,Belgium,2004,2,3,3,28/09/2004,16,1,1,0.7,0.1,0.1,0.1,0.64,Low,0.067121043,0.749518317,3.915394191,0.002461105,0,4.734494656
1,Belgium,2004,2,3,3,28/09/2004,17,1,1,0.1,0.7,0.1,0.1,0.64,Low,0.004475525,1.670862651,2.625641309,0.059673666,0,4.360653151
1,Belgium,2004,2,3,3,28/09/2004,18,1,1,0.1,0.1,0.7,0.1,0.64,Low,0.002336323,1.077304347,3.426606597,0.051918282,0,4.558165548
1,Belgium,2004,2,3,3,28/09/2004,19,1,1,0.1,0.1,0.1,0.7,0.64,Low,0.002186774,1.187106042,2.967765106,0.135371742,0,4.292429664
1,Belgium,2004,2,3,3,28/09/2004,20,1,1,0.25,0.25,0.25,0.25,1,Low,0.00210754,0.412726531,3.732101612,0.017562831,0,4.164498514
1,Belgium,2004,2,3,3,28/09/2004,21,1,1,0.4,0.4,0.1,0.1,0.88,Low,0.030912375,0.710984632,3.624476006,0.10046522,0,4.466838233
1,Belgium,2004,2,3,3,28/09/2004,22,1,1,0.4,0.1,0.4,0.1,0.88,Low,0.002393462,0.173319651,4.440284402,0.002393462,0,4.618390977
1,Belgium,2004,2,3,3,28/09/2004,23,1,1,0.4,0.1,0.1,0.4,0.88,Low,0.002283793,0.438728727,4.044718263,0.018029948,0,4.503760731
1,Belgium,2004,2,3,3,28/09/2004,24,1,1,0.1,0.4,0.4,0.1,0.88,Low,0.01434485,0.430345496,4.167178891,0.04303455,0,4.654903786
1,Belgium,2004,2,3,3,28/09/2004,25,1,1,0.1,0.4,0.1,0.4,0.88,Low,0.037776617,0.755532349,3.387303365,0.516280439,0,4.69689277
1,Belgium,2004,2,3,3,28/09/2004,26,1,1,0.1,0.1,0.4,0.4,0.88,Low,0.002263371,0.424382114,4.010410976,0.021219106,0,4.458275567
1,Belgium,2004,2,3,3,28/09/2004,27,1,1,1,0,0,0,0,Low,1.897763823,0,0,0,0.025439193,1.923203016
1,Belgium,2004,2,3,3,28/09/2004,28,1,1,0,1,0,0,0,Low,0,2.746266994,0,0,0,2.746266994
1,Belgium,2004,2,3,3,28/09/2004,29,1,1,0,0,1,0,0,Low,0,0,4.670773636,0,0,4.670773636
1,Belgium,2004,2,3,3,28/09/2004,30,1,1,0,0,0,1,0,Low,0,0,0,1.662932227,0.073149511,1.736081738
1,Belgium,2004,2,3,1,24/05/2004,31,2,1,0.7,0.1,0.1,0.1,0.64,High,3.149998276,2.998798359,2.746798497,0.302399835,0,9.197994966
1,Belgium,2004,2,3,1,24/05/2004,32,2,1,0.1,0.7,0.1,0.1,0.64,High,0.698284025,6.982840246,0.812548683,0.292009683,0.025392146,8.811074784
1,Belgium,2004,2,3,1,24/05/2004,33,2,1,0.1,0.1,0.7,0.1,0.64,High,2.991227899,0.591485743,4.444592867,0.084497963,0.067598371,8.179402843
1,Belgium,2004,2,3,1,24/05/2004,34,2,1,0.1,0.1,0.1,0.7,0.64,High,3.688479651,2.348332044,1.19260842,0.368847965,0,7.59826808
1,Belgium,2004,2,3,1,24/05/2004,35,2,1,0.25,0.25,0.25,0.25,1,High,2.387689021,4.01264405,2.586663106,0.210028201,0,9.197024378
1,Belgium,2004,2,3,1,24/05/2004,36,2,1,1,0,0,0,0,High,6.323758437,0,0,0,0.048126016,6.371884452
1,Belgium,2004,2,3,1,24/05/2004,37,2,1,0,1,0,0,0,High,0,6.178714958,0,0,0,6.178714958
1,Belgium,2004,2,3,1,24/05/2004,38,2,1,0,0,1,0,0,High,0,0,6.395825744,0,0.560458957,6.956284701
1,Belgium,2004,2,3,1,24/05/2004,39,2,1,0,0,0,1,0,High,0,0,0,3.086713024,0.356159195,3.442872219
1,Belgium,2004,2,3,1,24/05/2004,40,2,1,0.7,0.1,0.1,0.1,0.64,Low,4.230293874,1.096742856,3.812487072,0.017408617,0,9.15693242
1,Belgium,2004,2,3,1,24/05/2004,41,2,1,0.1,0.7,0.1,0.1,0.64,Low,1.51555162,4.50711873,2.464418721,0.263574195,0,8.750663265
1,Belgium,2004,2,3,1,24/05/2004,42,2,1,0.1,0.1,0.7,0.1,0.64,Low,3.9638504,1.221866507,3.203791707,0.019241992,0,8.408750606
1,Belgium,2004,2,3,1,24/05/2004,43,2,1,0.1,0.1,0.1,0.7,0.64,Low,5.498752663,2.604034851,0.64192487,0.55714234,0,9.301854725
1,Belgium,2004,2,3,1,24/05/2004,44,2,1,0.25,0.25,0.25,0.25,1,Low,1.365410908,1.597530762,5.311448431,0.314044509,0.027308218,8.615742827
1,Belgium,2004,2,3,1,24/05/2004,45,2,1,1,0,0,0,0,Low,5.588794375,0,0,0,0.023548291,5.612342666
1,Belgium,2004,2,3,1,24/05/2004,46,2,1,0,1,0,0,0,Low,0,6.049435453,0,0,0,6.049435453
1,Belgium,2004,2,3,1,24/05/2004,47,2,1,0,0,1,0,0,Low,0,0,6.610244751,0,0.360306842,6.970551593
1,Belgium,2004,2,3,1,24/05/2004,48,2,1,0,0,0,1,0,Low,0,0,0,3.245826621,0.478138766,3.723965387
1,Belgium,2004,2,3,2,26/07/2004,31,2,1,0.7,0.1,0.1,0.1,0.64,High,1.149193544,2.269894687,2.849240193,0.066482271,0,6.334810695
1,Belgium,2004,2,3,2,26/07/2004,32,2,1,0.1,0.7,0.1,0.1,0.64,High,0.653948252,4.230480047,1.687347958,0.258349927,0,6.830126183
1,Belgium,2004,2,3,2,26/07/2004,33,2,1,0.1,0.1,0.7,0.1,0.64,High,0.618870044,0.259925418,7.030363695,0.024754802,0,7.933913959
1,Belgium,2004,2,3,2,26/07/2004,34,2,1,0.1,0.1,0.1,0.7,0.64,High,0.948447044,2.05729322,2.405986986,0.244085636,0,5.655812886
1,Belgium,2004,2,3,2,26/07/2004,35,2,1,0.25,0.25,0.25,0.25,1,High,0.910744605,1.299601852,5.884024134,0.286526393,0,8.380896985
1,Belgium,2004,2,3,2,26/07/2004,36,2,1,1,0,0,0,0,High,3.412253247,0,0,0,0.009558132,3.421811379
1,Belgium,2004,2,3,2,26/07/2004,37,2,1,0,1,0,0,0,High,0,3.401681942,0,0,0.009691402,3.411373343
1,Belgium,2004,2,3,2,26/07/2004,38,2,1,0,0,1,0,0,High,0,0,7.985491559,0,0.139789787,8.125281345
1,Belgium,2004,2,3,2,26/07/2004,39,2,1,0,0,0,1,0,High,0,0,0,3.3275,0,3.3275
1,Belgium,2004,2,3,2,26/07/2004,40,2,1,0.7,0.1,0.1,0.1,0.64,Low,1.811833508,1.125156882,3.433383131,0.339201707,0,6.709575228
1,Belgium,2004,2,3,2,26/07/2004,41,2,1,0.1,0.7,0.1,0.1,0.64,Low,1.037891919,3.974741646,1.21471795,0.153761766,0,6.38111328
1,Belgium,2004,2,3,2,26/07/2004,42,2,1,0.1,0.1,0.7,0.1,0.64,Low,1.521943691,1.03808876,5.084875452,0.008797362,0,7.653705265
1,Belgium,2004,2,3,2,26/07/2004,43,2,1,0.1,0.1,0.1,0.7,0.64,Low,2.16127675,1.738958305,2.49664728,0.360212792,0,6.757095127
1,Belgium,2004,2,3,2,26/07/2004,44,2,1,0.25,0.25,0.25,0.25,1,Low,0.882362563,2.618314996,3.375995893,0.163045256,0,7.039718708
1,Belgium,2004,2,3,2,26/07/2004,45,2,1,1,0,0,0,0,Low,3.232387661,0,0,0,0,3.232387661
1,Belgium,2004,2,3,2,26/07/2004,46,2,1,0,1,0,0,0,Low,0,3.474996809,0,0,0,3.474996809
1,Belgium,2004,2,3,2,26/07/2004,47,2,1,0,0,1,0,0,Low,0,0,7.57441163,0,0,7.57441163
1,Belgium,2004,2,3,2,26/07/2004,48,2,1,0,0,0,1,0,Low,0,0,0,3.014582916,0.43601277,3.450595686
1,Belgium,2004,2,3,3,28/09/2004,31,2,1,0.7,0.1,0.1,0.1,0.64,High,0.004701939,2.3509695,1.69269804,0.365706367,0,4.414075846
1,Belgium,2004,2,3,3,28/09/2004,32,2,1,0.1,0.7,0.1,0.1,0.64,High,0.002536535,1.971579223,2.548064376,0.472717825,0,4.994897959
1,Belgium,2004,2,3,3,28/09/2004,33,2,1,0.1,0.1,0.7,0.1,0.64,High,0.002935429,0.433325201,5.346673845,0.002935429,0,5.785869904
1,Belgium,2004,2,3,3,28/09/2004,34,2,1,0.1,0.1,0.1,0.7,0.64,High,0.008495811,2.211972405,3.061553501,0.466886909,0,5.748908626
1,Belgium,2004,2,3,3,28/09/2004,35,2,1,0.25,0.25,0.25,0.25,1,High,0.002916886,1.960147597,3.511931111,0.093340362,0,5.568335956
1,Belgium,2004,2,3,3,28/09/2004,36,2,1,1,0,0,0,0,High,2.091475094,0,0,0,0.104284077,2.19575917
1,Belgium,2004,2,3,3,28/09/2004,37,2,1,0,1,0,0,0,High,0,3.434818909,0,0,0,3.434818909
1,Belgium,2004,2,3,3,28/09/2004,38,2,1,0,0,1,0,0,High,0,0,5.710703802,0,0,5.710703802
1,Belgium,2004,2,3,3,28/09/2004,39,2,1,0,0,0,1,0,High,0,0,0,1.358510998,0.00257782,1.361088818
1,Belgium,2004,2,3,3,28/09/2004,40,2,1,0.7,0.1,0.1,0.1,0.64,Low,0.005907577,1.189498514,2.458829143,0.223529922,0,3.877765155
1,Belgium,2004,2,3,3,28/09/2004,41,2,1,0.1,0.7,0.1,0.1,0.64,Low,0.024569488,3.23088772,1.154765953,0.073708465,0,4.483931626
1,Belgium,2004,2,3,3,28/09/2004,42,2,1,0.1,0.1,0.7,0.1,0.64,Low,0.002492367,0.878887187,4.000904359,0.002492367,0,4.884776279
1,Belgium,2004,2,3,3,28/09/2004,43,2,1,0.1,0.1,0.1,0.7,0.64,Low,0.181797093,2.181565121,1.807276987,0.171103147,0,4.341742348
1,Belgium,2004,2,3,3,28/09/2004,44,2,1,0.25,0.25,0.25,0.25,1,Low,0.334279589,0.527418907,3.498793033,0.096569659,0,4.457061189
1,Belgium,2004,2,3,3,28/09/2004,45,2,1,1,0,0,0,0,Low,1.969327857,0,0,0,0.020950296,1.990278153
1,Belgium,2004,2,3,3,28/09/2004,46,2,1,0,1,0,0,0,Low,0,2.741765391,0,0,0.046639995,2.788405385
1,Belgium,2004,2,3,3,28/09/2004,47,2,1,0,0,1,0,0,Low,0,0,5.344447322,0,0,5.344447322
1,Belgium,2004,2,3,3,28/09/2004,48,2,1,0,0,0,1,0,Low,0,0,0,1.584861394,0.286155529,1.871016923
1,Belgium,2005,3,4,1,23/05/2005,1,1,1,0.7,0.1,0.1,0.1,0.64,High,5.335984634,1.871643851,1.19677227,0,0,8.404400756
1,Belgium,2005,3,4,1,23/05/2005,2,1,1,0.1,0.7,0.1,0.1,0.64,High,0,6.609940882,1.080105415,0,0,7.690046296
1,Belgium,2005,3,4,1,23/05/2005,3,1,1,0.1,0.1,0.7,0.1,0.64,High,0.357128569,5.125108234,2.293141337,0,0,7.77537814
1,Belgium,2005,3,4,1,23/05/2005,4,1,1,0.1,0.1,0.1,0.7,0.64,High,0,7.934543895,0.950777243,0.32148583,0,9.206806967
1,Belgium,2005,3,4,1,23/05/2005,5,1,1,0.25,0.25,0.25,0.25,1,High,0,6.48367376,1.385570364,0,0,7.869244124
1,Belgium,2005,3,4,1,23/05/2005,6,1,1,0.4,0.4,0.1,0.1,0.88,High,0.762627004,7.249146792,0,0.511211508,0.343601177,8.866586481
1,Belgium,2005,3,4,1,23/05/2005,7,1,1,0.4,0.1,0.4,0.1,0.88,High,0.416354571,5.699556485,0.978995882,0,0,7.094906937
1,Belgium,2005,3,4,1,23/05/2005,8,1,1,0.4,0.1,0.1,0.4,0.88,High,0,6.689625666,0.818220344,0.053948594,0.530494508,8.092289112
1,Belgium,2005,3,4,1,23/05/2005,9,1,1,0.1,0.4,0.4,0.1,0.88,High,0,7.329954145,0.388025129,0,0,7.717979274
1,Belgium,2005,3,4,1,23/05/2005,10,1,1,0.1,0.4,0.1,0.4,0.88,High,0,6.642636752,1.043058663,0,0,7.685695415
1,Belgium,2005,3,4,1,23/05/2005,11,1,1,0.1,0.1,0.4,0.4,0.88,High,0.1505596,6.515124499,0.875983126,0.095810654,0,7.637477879
1,Belgium,2005,3,4,1,23/05/2005,12,1,1,1,0,0,0,0,High,6.549191245,0,0,0,0.127845792,6.677037037
1,Belgium,2005,3,4,1,23/05/2005,13,1,1,0,1,0,0,0,High,0,6.879301987,0,0,0,6.879301987
1,Belgium,2005,3,4,1,23/05/2005,14,1,1,0,0,1,0,0,High,0,0,4.507656375,0,0.203706372,4.711362747
1,Belgium,2005,3,4,1,23/05/2005,15,1,1,0,0,0,1,0,High,0,0,0,0.343894236,3.348244982,3.692139219
1,Belgium,2005,3,4,1,23/05/2005,16,1,1,0.7,0.1,0.1,0.1,0.64,Low,2.507038936,5.065998796,0.378281023,0.163180049,0,8.114498804
